city,state_id,state_name,lat,lng
Rockville,MD,Maryland,39.0834,-77.1553
Haverhill,MA,Massachusetts,42.7838,-71.0871
Shawnee,KS,Kansas,39.0158,-94.8076
Mount Vernon,WA,Washington,48.4203,-122.3115
Casper,WY,Wyoming,42.842,-106.3208
Schenectady,NY,New York,42.8025,-73.9275
Ames,IA,Iowa,42.0256,-93.6217
South Hill,WA,Washington,47.1198,-122.2853
Sammamish,WA,Washington,47.6017,-122.0416
Georgetown,TX,Texas,30.666,-97.6966
Delray Beach,FL,Florida,26.455,-80.0905
Dundalk,MD,Maryland,39.2704,-76.4942
Kenner,LA,Louisiana,30.0109,-90.2549
Ankeny,IA,Iowa,41.7288,-93.6031
South San Francisco,CA,California,37.6538,-122.4196
Castro Valley,CA,California,37.7088,-122.0626
Bethesda,MD,Maryland,38.9866,-77.1188
Morristown,TN,Tennessee,36.2043,-83.3001
Juana Díaz,PR,Puerto Rico,18.0532,-66.5044
Kankakee,IL,Illinois,41.102,-87.8643
Brentwood,NY,New York,40.7839,-73.2522
Fajardo,PR,Puerto Rico,18.3331,-65.6589
Bay City,MI,Michigan,43.5902,-83.8887
Victoria,TX,Texas,28.8287,-96.9849
Malden,MA,Massachusetts,42.4305,-71.0576
Parkersburg,WV,West Virginia,39.2623,-81.542
Novi,MI,Michigan,42.4786,-83.4893
Bozeman,MT,Montana,45.6833,-111.0558
Alpharetta,GA,Georgia,34.0704,-84.2738
Wesley Chapel,FL,Florida,28.2106,-82.3238
Waltham,MA,Massachusetts,42.3889,-71.2423
Laguna Niguel,CA,California,33.5275,-117.705
San Clemente,CA,California,33.4499,-117.6102
North Little Rock,AR,Arkansas,34.7807,-92.2371
Florence-Graham,CA,California,33.9682,-118.2447
Eden Prairie,MN,Minnesota,44.8488,-93.4595
Pflugerville,TX,Texas,30.4515,-97.6018
Burnsville,MN,Minnesota,44.7648,-93.2793
Brentwood,CA,California,37.9356,-121.719
Millcreek,UT,Utah,40.6892,-111.8292
La Habra,CA,California,33.9282,-117.9515
Coon Rapids,MN,Minnesota,45.1755,-93.3094
Bossier City,LA,Louisiana,32.5224,-93.6668
Hamilton,OH,Ohio,39.3939,-84.5653
Taylor,MI,Michigan,42.226,-83.2688
Lakewood,WA,Washington,47.1628,-122.5299
Greenwood,IN,Indiana,39.6019,-86.1073
Bellevue,NE,Nebraska,41.1485,-95.939
Montebello,CA,California,34.0155,-118.1108
Moore,OK,Oklahoma,35.3293,-97.4757
Council Bluffs,IA,Iowa,41.2369,-95.8516
Rowlett,TX,Texas,32.9155,-96.5489
Spring,TX,Texas,30.0613,-95.383
Port Charlotte,FL,Florida,26.9918,-82.114
Reston,VA,Virginia,38.9497,-77.3461
Pico Rivera,CA,California,33.9901,-118.0888
Dearborn Heights,MI,Michigan,42.3164,-83.2769
Port Orange,FL,Florida,29.1085,-81.0137
Encinitas,CA,California,33.0492,-117.261
Springfield,OR,Oregon,44.0538,-122.9811
Commerce City,CO,Colorado,39.8641,-104.843
Pontiac,MI,Michigan,42.6493,-83.2878
The Hammocks,FL,Florida,25.67,-80.4482
Wellington,FL,Florida,26.6461,-80.2699
San Rafael,CA,California,37.9905,-122.5221
Monterey Park,CA,California,34.0497,-118.1326
La Mesa,CA,California,32.7703,-117.0204
Woodland,CA,California,38.6712,-121.75
Marietta,GA,Georgia,33.9533,-84.5422
Chapel Hill,NC,North Carolina,35.9271,-79.0391
Gardena,CA,California,33.8943,-118.3072
Meriden,CT,Connecticut,41.5369,-72.7946
Bristol,CT,Connecticut,41.6812,-72.9407
Revere,MA,Massachusetts,42.4189,-71.004
Medford,MA,Massachusetts,42.4234,-71.1087
Palm Harbor,FL,Florida,28.0847,-82.7481
Cupertino,CA,California,37.3168,-122.0466
Jupiter,FL,Florida,26.92,-80.1128
Hendersonville,TN,Tennessee,36.3063,-86.5997
North Miami,FL,Florida,25.9008,-80.1686
Des Plaines,IL,Illinois,42.0345,-87.9008
Taylorsville,UT,Utah,40.6569,-111.9493
West Allis,WI,Wisconsin,43.0068,-88.0296
Sanford,FL,Florida,28.7891,-81.2757
Huntersville,NC,North Carolina,35.406,-80.8716
Euless,TX,Texas,32.8508,-97.08
Petaluma,CA,California,38.2423,-122.6266
Richland,WA,Washington,46.2824,-119.2939
Santee,CA,California,32.8554,-116.9851
White Plains,NY,New York,41.022,-73.7547
Hoboken,NJ,New Jersey,40.7452,-74.0281
Kokomo,IN,Indiana,40.464,-86.1277
Taunton,MA,Massachusetts,41.9036,-71.0943
St. Clair Shores,MI,Michigan,42.4925,-82.8961
Towson,MD,Maryland,39.3944,-76.619
Caldwell,ID,Idaho,43.6453,-116.6594
South Whittier,CA,California,33.9336,-118.0312
Orland Park,IL,Illinois,41.6075,-87.8619
Stonecrest,GA,Georgia,33.6842,-84.1372
Palm Beach Gardens,FL,Florida,26.8466,-80.1679
Royal Oak,MI,Michigan,42.5084,-83.1539
Margate,FL,Florida,26.2466,-80.2119
Blue Springs,MO,Missouri,39.0124,-94.2721
Shoreline,WA,Washington,47.7564,-122.3426
Midwest City,OK,Oklahoma,35.463,-97.371
Bowie,MD,Maryland,38.9549,-76.7406
Apex,NC,North Carolina,35.7237,-78.8743
Oak Lawn,IL,Illinois,41.7139,-87.7528
Carson City,NV,Nevada,39.1511,-119.7476
Fountainebleau,FL,Florida,25.7723,-80.346
Queen Creek,AZ,Arizona,33.2454,-111.6173
Leander,TX,Texas,30.5728,-97.8618
Bartlett,TN,Tennessee,35.2337,-89.8195
St. Cloud,FL,Florida,28.2363,-81.2779
Coconut Creek,FL,Florida,26.2803,-80.1842
Kettering,OH,Ohio,39.6956,-84.1494
Parker,CO,Colorado,39.5084,-104.7753
Decatur,AL,Alabama,34.5731,-86.9905
St. Peters,MO,Missouri,38.7825,-90.6061
Fountain Valley,CA,California,33.7105,-117.9514
Berwyn,IL,Illinois,41.8433,-87.7909
Bel Air South,MD,Maryland,39.5022,-76.3113
National City,CA,California,32.6654,-117.0983
Lenexa,KS,Kansas,38.9609,-94.8018
Highland,CA,California,34.1113,-117.165
Arcadia,CA,California,34.1342,-118.0373
Mount Prospect,IL,Illinois,42.0641,-87.9375
Lake Havasu City,AZ,Arizona,34.5006,-114.3113
Tinley Park,IL,Illinois,41.567,-87.8049
Albany,OR,Oregon,44.6272,-123.0965
DeSoto,TX,Texas,32.5992,-96.8633
New Brunswick,NJ,New Jersey,40.487,-74.445
Chicopee,MA,Massachusetts,42.1764,-72.5719
Madison,AL,Alabama,34.7114,-86.7626
West Haven,CT,Connecticut,41.2739,-72.9672
Smyrna,GA,Georgia,33.8633,-84.5168
Huntington Park,CA,California,33.98,-118.2167
Wylie,TX,Texas,33.0362,-96.5161
Diamond Bar,CA,California,33.9992,-117.8161
Apple Valley,MN,Minnesota,44.7457,-93.2004
Perth Amboy,NJ,New Jersey,40.5202,-74.2724
Bradenton,FL,Florida,27.4901,-82.5757
Brookhaven,GA,Georgia,33.8743,-84.3314
Hacienda Heights,CA,California,33.997,-117.9727
Manhattan,KS,Kansas,39.1886,-96.6048
Tigard,OR,Oregon,45.4237,-122.7845
Tamiami,FL,Florida,25.7556,-80.4016
Rocky Mount,NC,North Carolina,35.9685,-77.804
Yucaipa,CA,California,34.0336,-117.0429
Westchester,FL,Florida,25.7471,-80.3523
Peabody,MA,Massachusetts,42.5335,-70.9725
Plainfield,NJ,New Jersey,40.6154,-74.4157
Southaven,MS,Mississippi,34.9514,-89.9786
Apopka,FL,Florida,28.7015,-81.5316
Oak Park,IL,Illinois,41.8872,-87.7899
Horizon West,FL,Florida,28.4417,-81.6146
Severn,MD,Maryland,39.1355,-76.6956
Paramount,CA,California,33.8977,-118.1651
Colton,CA,California,34.0538,-117.3255
Kentwood,MI,Michigan,42.8852,-85.5926
Aspen Hill,MD,Maryland,39.0927,-77.0826
Minnetonka,MN,Minnesota,44.9322,-93.4598
Sarasota,FL,Florida,27.3387,-82.5432
Wheaton,IL,Illinois,41.8561,-88.1085
West Sacramento,CA,California,38.5557,-121.5505
Casa Grande,AZ,Arizona,32.9069,-111.7624
Normal,IL,Illinois,40.5217,-88.9884
Kendale Lakes,FL,Florida,25.7081,-80.4078
San Jacinto,CA,California,33.797,-116.9916
Novato,CA,California,38.092,-122.5575
Pinellas Park,FL,Florida,27.8589,-82.7078
Edina,MN,Minnesota,44.8914,-93.3602
Herriman,UT,Utah,40.4899,-112.017
Elyria,OH,Ohio,41.376,-82.106
Grand Island,NE,Nebraska,40.9218,-98.3586
Aloha,OR,Oregon,45.492,-122.8725
Lacey,WA,Washington,47.0462,-122.7933
Bentonville,AR,Arkansas,36.3547,-94.2305
Levittown,NY,New York,40.7241,-73.5125
Methuen Town,MA,Massachusetts,42.734,-71.1889
West New York,NJ,New Jersey,40.7857,-74.0094
Glendora,CA,California,34.1449,-117.8467
Smyrna,TN,Tennessee,35.9687,-86.5264
Florissant,MO,Missouri,38.7996,-90.3269
Delano,CA,California,35.7662,-119.2635
Kannapolis,NC,North Carolina,35.4764,-80.6408
Hoffman Estates,IL,Illinois,42.064,-88.1468
Texas City,TX,Texas,29.4154,-94.9682
Beaumont,CA,California,33.9076,-116.9766
Placentia,CA,California,33.8807,-117.8553
Aliso Viejo,CA,California,33.5792,-117.7289
Wheaton,MD,Maryland,39.0492,-77.0573
Cathedral City,CA,California,33.8362,-116.4642
Rosemead,CA,California,34.0689,-118.0823
Burien,WA,Washington,47.4762,-122.3394
Florin,CA,California,38.4832,-121.4043
Twin Falls,ID,Idaho,42.5645,-114.4613
Enid,OK,Oklahoma,36.4063,-97.87
Country Club,FL,Florida,25.9407,-80.3102
Dunwoody,GA,Georgia,33.9418,-84.3122
Levittown,PA,Pennsylvania,40.1533,-74.8531
Palm Desert,CA,California,33.7378,-116.3695
Covina,CA,California,34.0903,-117.8818
Cuyahoga Falls,OH,Ohio,41.1641,-81.5207
Lakewood,OH,Ohio,41.4822,-81.8008
Marana,AZ,Arizona,32.4355,-111.1558
Mishawaka,IN,Indiana,41.6742,-86.1666
Columbus,IN,Indiana,39.2093,-85.9183
Troy,NY,New York,42.7354,-73.6751
North Bethesda,MD,Maryland,39.0393,-77.1191
Milford city ,CT,Connecticut,41.2255,-73.0625
Collierville,TN,Tennessee,35.047,-89.6987
Grapevine,TX,Texas,32.9343,-97.0742
Summerville,SC,South Carolina,33.0016,-80.1799
Cypress,CA,California,33.8171,-118.0386
Downers Grove,IL,Illinois,41.7949,-88.0172
Murray,UT,Utah,40.6498,-111.8874
Catalina Foothills,AZ,Arizona,32.3046,-110.8838
East Honolulu,HI,Hawaii,21.2975,-157.7211
Draper,UT,Utah,40.4957,-111.8605
Chesterfield,MO,Missouri,38.6589,-90.5803
Cerritos,CA,California,33.8678,-118.0686
Bedford,TX,Texas,32.8464,-97.135
St. Louis Park,MN,Minnesota,44.9488,-93.3649
Azusa,CA,California,34.1386,-117.9124
Euclid,OH,Ohio,41.5903,-81.5188
McLean,VA,Virginia,38.9436,-77.1943
Coral Gables,FL,Florida,25.7037,-80.2715
Lincoln,CA,California,38.8774,-121.2937
Jeffersonville,IN,Indiana,38.3376,-85.7026
Ceres,CA,California,37.5952,-120.962
Biloxi,MS,Mississippi,30.4426,-88.9514
Lawrence,IN,Indiana,39.8674,-85.9904
Poway,CA,California,32.9871,-117.0201
Cedar Hill,TX,Texas,32.581,-96.9591
Portage,MI,Michigan,42.2,-85.5906
Rowland Heights,CA,California,33.9716,-117.8912
Niagara Falls,NY,New York,43.0921,-79.0147
Dublin,OH,Ohio,40.1112,-83.1454
El Dorado Hills,CA,California,38.675,-121.049
Mooresville,NC,North Carolina,35.5847,-80.8266
North Highlands,CA,California,38.6713,-121.3721
Antelope,CA,California,38.7153,-121.361
Everett,MA,Massachusetts,42.4064,-71.0545
University,FL,Florida,28.0771,-82.4335
Roswell,NM,New Mexico,33.373,-104.5294
Leesburg,VA,Virginia,39.1057,-77.5544
Rancho Santa Margarita,CA,California,33.6318,-117.5988
Tuckahoe,VA,Virginia,37.5878,-77.5858
Titusville,FL,Florida,28.5727,-80.8193
Glenview,IL,Illinois,42.0825,-87.8214
Wauwatosa,WI,Wisconsin,43.0616,-88.0347
Stillwater,OK,Oklahoma,36.1317,-97.0742
Minot,ND,North Dakota,48.2375,-101.278
La Mirada,CA,California,33.9025,-118.0093
Wilson,NC,North Carolina,35.7311,-77.9284
Newark,CA,California,37.5201,-122.0307
Roseville,MI,Michigan,42.5074,-82.9369
East Lansing,MI,Michigan,42.748,-84.4836
Mentor,OH,Ohio,41.6893,-81.3362
Bothell,WA,Washington,47.7735,-122.2044
San Luis Obispo,CA,California,35.2669,-120.669
Burleson,TX,Texas,32.517,-97.3344
East Providence,RI,Rhode Island,41.8065,-71.3565
Middletown,CT,Connecticut,41.5476,-72.6549
Brea,CA,California,33.9254,-117.8655
Salina,KS,Kansas,38.8136,-97.6143
Potomac,MD,Maryland,39.0141,-77.1943
Farmington,NM,New Mexico,36.7555,-108.1823
Sicklerville,NJ,New Jersey,39.7452,-74.9934
Ocoee,FL,Florida,28.5796,-81.5332
Hilo,HI,Hawaii,19.6883,-155.0863
Oro Valley,AZ,Arizona,32.4208,-110.9767
Fort Pierce,FL,Florida,27.4255,-80.3431
Wake Forest,NC,North Carolina,35.9632,-78.514
Beavercreek,OH,Ohio,39.731,-84.0624
Strongsville,OH,Ohio,41.3128,-81.8313
Rockwall,TX,Texas,32.9169,-96.4374
Attleboro,MA,Massachusetts,41.9311,-71.295
Winter Garden,FL,Florida,28.5421,-81.5967
Pearl City,HI,Hawaii,21.4031,-157.9566
Haltom City,TX,Texas,32.8176,-97.2707
Altamonte Springs,FL,Florida,28.6615,-81.3953
Hackensack,NJ,New Jersey,40.8891,-74.0462
Westfield,IN,Indiana,40.0341,-86.1529
Elmhurst,IL,Illinois,41.8973,-87.9432
Bountiful,UT,Utah,40.8721,-111.8647
Littleton,CO,Colorado,39.5915,-105.0188
Huntsville,TX,Texas,30.7009,-95.5567
Cleveland Heights,OH,Ohio,41.5113,-81.5636
Morgan Hill,CA,California,37.1325,-121.6419
Keller,TX,Texas,32.9335,-97.2256
Kyle,TX,Texas,29.9932,-97.8852
Little Elm,TX,Texas,33.1858,-96.9295
Whitney,NV,Nevada,36.1008,-115.0379
Prescott,AZ,Arizona,34.5849,-112.4473
Sayreville,NJ,New Jersey,40.4656,-74.3237
Urbandale,IA,Iowa,41.639,-93.7812
Ashburn,VA,Virginia,39.0277,-77.4714
Sierra Vista,AZ,Arizona,31.563,-110.3153
Cutler Bay,FL,Florida,25.5765,-80.3356
Palm Springs,CA,California,33.8017,-116.5382
Riverton,UT,Utah,40.5176,-111.9636
Lake Ridge,VA,Virginia,38.6847,-77.3066
North Lauderdale,FL,Florida,26.2113,-80.2209
Fairfield,OH,Ohio,39.3301,-84.5409
West Lafayette,IN,Indiana,40.4432,-86.9238
Goose Creek,SC,South Carolina,32.9927,-80.0055
Salem,MA,Massachusetts,42.5129,-70.9021
Los Banos,CA,California,37.063,-120.8406
Rohnert Park,CA,California,38.3479,-122.6965
Fond du Lac,WI,Wisconsin,43.7718,-88.4397
Brentwood,TN,Tennessee,35.9918,-86.7758
Freeport,NY,New York,40.6515,-73.585
El Centro,CA,California,32.7865,-115.5595
Lombard,IL,Illinois,41.8741,-88.0157
Plainfield,IL,Illinois,41.6207,-88.2253
Lompoc,CA,California,34.6618,-120.4714
Trujillo Alto,PR,Puerto Rico,18.3599,-66.0096
Burke,VA,Virginia,38.7773,-77.2633
Moorhead,MN,Minnesota,46.8673,-96.7461
Oakland Park,FL,Florida,26.178,-80.1528
Wilkes-Barre,PA,Pennsylvania,41.2469,-75.876
Campbell,CA,California,37.2802,-121.9539
Mankato,MN,Minnesota,44.1715,-93.9772
Pittsfield,MA,Massachusetts,42.4517,-73.2605
San Bruno,CA,California,37.6256,-122.4313
Danville,CA,California,37.8121,-121.9698
Concord,NH,New Hampshire,43.2305,-71.5595
The Colony,TX,Texas,33.0925,-96.8976
Odenton,MD,Maryland,39.0661,-76.6938
Greenacres,FL,Florida,26.627,-80.1371
West Babylon,NY,New York,40.7129,-73.3585
Shakopee,MN,Minnesota,44.7745,-93.4772
Linden,NJ,New Jersey,40.6251,-74.2383
Altadena,CA,California,34.1927,-118.1346
North Miami Beach,FL,Florida,25.9302,-80.1659
Gallatin,TN,Tennessee,36.3782,-86.4698
Wentzville,MO,Missouri,38.8153,-90.8669
Hicksville,NY,New York,40.7637,-73.5245
Jefferson City,MO,Missouri,38.5676,-92.1759
Buffalo Grove,IL,Illinois,42.1675,-87.9615
Woonsocket,RI,Rhode Island,42.001,-71.4993
Oakley,CA,California,37.9929,-121.6952
Eagle Mountain,UT,Utah,40.3137,-112.0114
Catonsville,MD,Maryland,39.2646,-76.7424
Woodbridge,VA,Virginia,38.6409,-77.258
Ormond Beach,FL,Florida,29.2985,-81.1014
Moline,IL,Illinois,41.4821,-90.492
Huber Heights,OH,Ohio,39.8595,-84.113
Edmonds,WA,Washington,47.8115,-122.3533
Manassas,VA,Virginia,38.7479,-77.4838
Danville,VA,Virginia,36.5831,-79.4088
Pahrump,NV,Nevada,36.2235,-115.9974
Belleville,IL,Illinois,38.5164,-89.99
Beverly,MA,Massachusetts,42.5681,-70.8627
Midland,MI,Michigan,43.6241,-84.2319
Coppell,TX,Texas,32.9639,-96.9903
Channelview,TX,Texas,29.7914,-95.1144
Puyallup,WA,Washington,47.1793,-122.2902
Rancho Palos Verdes,CA,California,33.7554,-118.3634
Coachella,CA,California,33.6905,-116.143
Linton Hall,VA,Virginia,38.7551,-77.575
Peachtree Corners,GA,Georgia,33.967,-84.232
Woodlawn,MD,Maryland,39.3054,-76.7489
Pine Bluff,AR,Arkansas,34.2116,-92.0173
Spanish Fork,UT,Utah,40.1101,-111.6405
Annandale,VA,Virginia,38.8324,-77.196
Fitchburg,MA,Massachusetts,42.5912,-71.8156
Kearny,NJ,New Jersey,40.7528,-74.1202
Maplewood,MN,Minnesota,44.9842,-93.0247
Mableton,GA,Georgia,33.8133,-84.5655
Schertz,TX,Texas,29.565,-98.2535
Newnan,GA,Georgia,33.3767,-84.7761
Clermont,FL,Florida,28.5325,-81.7208
North Fort Myers,FL,Florida,26.7244,-81.8485
Marlborough,MA,Massachusetts,42.3494,-71.5468
Vineyard,CA,California,38.474,-121.324
Coram,NY,New York,40.8812,-73.0059
Bartlett,IL,Illinois,41.9804,-88.2071
DeKalb,IL,Illinois,41.9314,-88.7481
Hollister,CA,California,36.8555,-121.3986
Bullhead City,AZ,Arizona,35.1205,-114.5461
Lancaster,TX,Texas,32.5922,-96.7739
Grove City,OH,Ohio,39.8654,-83.069
Marion,IA,Iowa,42.0451,-91.585
Brookfield,WI,Wisconsin,43.064,-88.1231
Delaware,OH,Ohio,40.2851,-83.0741
Hallandale Beach,FL,Florida,25.9854,-80.1423
Woburn,MA,Massachusetts,42.4869,-71.1543
Columbia,TN,Tennessee,35.6238,-87.0484
Germantown,TN,Tennessee,35.0829,-89.7824
Shelton,CT,Connecticut,41.306,-73.1383
Covington,KY,Kentucky,39.0334,-84.5166
Westfield,MA,Massachusetts,42.1382,-72.7561
Friendswood,TX,Texas,29.511,-95.1981
The Acreage,FL,Florida,26.774,-80.2779
Essex,MD,Maryland,39.3021,-76.4449
Culver City,CA,California,34.0058,-118.3968
Annapolis,MD,Maryland,38.9706,-76.5047
Duncanville,TX,Texas,32.646,-96.9127
Cedar Falls,IA,Iowa,42.5195,-92.4536
Milton,GA,Georgia,34.1353,-84.3139
Weslaco,TX,Texas,26.1599,-97.9877
Lake Oswego,OR,Oregon,45.4129,-122.7004
Lancaster,OH,Ohio,39.7248,-82.6049
Findlay,OH,Ohio,41.0469,-83.6379
Valley Stream,NY,New York,40.6647,-73.7043
